class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Passeriformes,Nectariniidae,Nectarinia,purpureiventris,-999,Purple-breasted Sunbird,-999,1.7,-999,11.5,-999,-999,-999,-999,-999,1.89,-999,-999,-999,-999,-999,11.2,11.7,11.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Nectariniidae,Nectarinia,tacazze,-999,Tacazze Sunbird,-999,1.4,-999,14.5,-999,-999,-999,-999,-999,1.88,-999,-999,-999,-999,-999,13.95,15.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Neosittidae,Daphoenositta,chrysoptera,-999,Varied Sittella,-999,2.75,-999,11.7,-999,-999,-999,-999,-999,1.55,12.5,13.5,-999,-999,-999,11.7,11.7,11.925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Neosittidae,Daphoenositta,miranda,-999,Black Sittella,-999,-999,-999,15.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.775,17.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Neosittidae,Daphoenositta,papuensis,-999,Papuan Sittella,-999,2.75,-999,11.7,-999,-999,-999,-999,-999,1.55,12.5,13.5,-999,-999,-999,11.7,11.7,11.925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Nicatoridae,Nicator,chloris,-999,Western Nicator,-999,1,-999,44.4,-999,-999,-999,-999,-999,3.55,13,13.5,-999,-999,-999,42.4,49.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Nicatoridae,Nicator,gularis,-999,Eastern Nicator,-999,2.45,-999,42,-999,-999,-999,-999,-999,3.7,-999,-999,-999,-999,-999,37.3,55.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Nicatoridae,Nicator,vireo,-999,Yellow-throated Nicator,-999,2,-999,23.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,23.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Notiomystidae,Notiomystis,cincta,-999,Stitchbird,-999,4,-999,89.5,-999,-999,-999,-999,-999,3.1,-999,-999,-999,-999,-999,88.6,98,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,albiloris,-999,White-lored Oriole,-999,2,-999,44.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,auratus,-999,African Golden Oriole,-999,2,-999,68.6,-999,-999,-999,-999,-999,6.65,-999,-999,-999,-999,-999,71,-999,66.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,brachyrynchus,-999,Western Oriole,-999,2,-999,49.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47.4,50.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,chinensis,-999,Black-naped Oriole,-999,2.75,1,82.6,-999,-999,-999,-999,-999,8.3,14,-999,-999,-999,-999,92.3,-999,82.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,crassirostris,-999,Sao Tome Oriole,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,50,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,flavocinctus,-999,Green Oriole,-999,2.4,-999,109,-999,-999,-999,-999,-999,8.9,-999,-999,-999,-999,-999,-999,-999,109,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,forsteni,-999,Grey-collared Oriole,-999,-999,-999,109,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,109,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,isabellae,-999,Isabela Oriole,-999,-999,-999,46.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,kundoo,-999,Indian Golden Oriole,365,3.5,1,77.85,14.83333333,-999,-999,-999,-999,7.1,14.5,14.5,14.8,365,-999,72.4,69.3,77.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,larvatus,-999,Black-headed Oriole,-999,2.03,-999,65.7,-999,-999,-999,-999,-999,6.7,-999,-999,-999,-999,-999,-999,51.4,66.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,nigripennis,-999,Black-winged Oriole,-999,-999,-999,55.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50.2,57.1,55.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,oriolus,-999,Eurasian Golden Oriole,365,3.5,1,77.85,14.83333333,-999,-999,-999,-999,7.1,14.5,14.5,14.8,365,-999,72.4,69.3,77.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,percivali,-999,Mountain Oriole,-999,2.03,-999,63.35,-999,-999,-999,-999,-999,6.7,-999,-999,-999,-999,-999,-999,51.4,65.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,sagittatus,-999,Olive-backed Oriole,-999,2.8,-999,96.6,-999,-999,-999,-999,-999,9.7,-999,-999,-999,-999,-999,98,-999,95.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,steerii,-999,Philippine Oriole,-999,2,-999,44.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,szalayi,-999,Brown Oriole,-999,1.4,-999,101,-999,-999,-999,-999,-999,8.1,-999,-999,-999,-999,-999,105,-999,97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,tenuirostris,-999,Slender-billed Oriole,-999,2.8,1,82.55,-999,-999,-999,-999,-999,8.3,14,-999,-999,-999,-999,92.3,-999,82.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,traillii,-999,Maroon Oriole,-999,2.4,-999,70.75,-999,-999,-999,-999,-999,6.3,-999,-999,-999,-999,-999,67.5,-999,74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,xanthonotus,-999,Dark-throated Oriole,-999,2,-999,44.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Oriolus,xanthornus,-999,Black-hooded Oriole,-999,2.8,-999,56.5,15.5,-999,-999,-999,-999,5.4,-999,-999,15.5,-999,-999,56.7,-999,59.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Pitohui,cerviniventris,-999,Raja Ampat Pitohui,-999,-999,-999,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Pitohui,dichrous,-999,Hooded Pitohui,-999,-999,-999,92.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,92.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Pitohui,kirhocephalus,-999,Northern Variable Pitohui,-999,-999,-999,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Pitohui,uropygialis,-999,Southern Variable Pitohui,-999,-999,-999,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Sphecotheres,vieilloti,-999,Australasian Figbird,-999,3,-999,129,-999,-999,-999,-999,-999,9.3,-999,-999,-999,-999,-999,129,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Sphecotheres,viridis,-999,Green Figbird,-999,-999,-999,123.5125,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,125.525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Turnagra,capensis,-999,South Island Piopio,-999,-999,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Oriolidae,Turnagra,tanagra,-999,North Island Piopio,-999,-999,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Orthonychidae,Orthonyx,novaeguineae,-999,Papuan Logrunner,-999,1.7,-999,58.15,-999,-999,-999,-999,-999,6.8,-999,-999,-999,-999,-999,55,61.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Orthonychidae,Orthonyx,spaldingii,-999,Chowchilla,-999,1,-999,145.1,-999,-999,-999,-999,-999,11.8,-999,-999,-999,-999,-999,129,181.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Orthonychidae,Orthonyx,temminckii,-999,Australian Logrunner,-999,1.7,-999,58.15,-999,-999,-999,-999,-999,6.8,-999,-999,-999,-999,-999,55,61.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Colluricincla,boweri,-999,Bower's Shrikethrush,-999,2,-999,43.8,-999,-999,-999,-999,-999,6.15,-999,-999,-999,-999,-999,44.4,43.3,43.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Colluricincla,harmonica,-999,Grey Shrikethrush,-999,2.9,-999,67.625,-999,-999,-999,-999,-999,6.81,-999,-999,-999,-999,-999,68.4,69.2,66.8125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Colluricincla,megarhyncha,-999,Little Shrikethrush,-999,2.45,-999,34.05,-999,-999,-999,-999,-999,4.4,-999,-999,-999,-999,-999,33.1,35,33.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Colluricincla,tenebrosa,-999,Sooty Shrikethrush,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Colluricincla,woodwardi,-999,Sandstone Shrikethrush,-999,2.45,-999,54.15,-999,-999,-999,-999,-999,6.14,-999,-999,-999,-999,-999,52.6,54.9,54.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Coracornis,sanghirensis,-999,Sangihe Shrikethrush,-999,2.45,-999,34.05,-999,-999,-999,-999,-999,4.4,-999,-999,-999,-999,-999,33.1,35,33.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Falcunculus,frontatus,-999,Crested Shriketit,-999,2.7,-999,28.1,-999,-999,-999,-999,-999,3.26,-999,-999,-999,-999,-999,25.6,30.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Melanorectes,nigrescens,-999,Black Pitohui,-999,-999,-999,76.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,76.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,albiventris,-999,Green-backed Whistler,-999,2,-999,21.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,arctitorquis,-999,Wallacean Whistler,-999,2.45,-999,23.125,-999,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,24.2,24.4,22.8375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,caledonica,-999,New Caledonia Whistler,-999,-999,-999,22.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,chlorura,-999,Melanesian Whistler,-999,1.95,-999,26.35,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,25.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,cinerea,-999,Mangrove Whistler,-999,2,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,citreogaster,-999,Bismarck Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,feminina,-999,Rennell Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,fulvotincta,-999,Rusty-breasted Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,graeffii,-999,Fiji Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,griseonota,-999,Drab Whistler,-999,2.45,-999,22.8375,-999,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,24.2,24.4,22.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,homeyeri,-999,White-vented Whistler,-999,2,-999,23.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,hyperythra,-999,Rusty Whistler,-999,2,-999,27.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,implicata,-999,Hooded Whistler,-999,-999,-999,34.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33.9,35.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,inornata,-999,Gilbert's Whistler,-999,2.65,-999,30.75,-999,-999,-999,-999,-999,3.6,-999,-999,-999,-999,-999,30.6,30.9,29.525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,jacquinoti,-999,Tongan Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,johni,-999,Cinnamon-breasted Whistler,-999,2.45,-999,22.8375,-999,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,24.2,24.4,22.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,lanioides,-999,White-breasted Whistler,-999,1.7,-999,39.5,-999,-999,-999,-999,-999,4.55,-999,-999,-999,-999,-999,41,40.9,39.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,leucogastra,-999,White-bellied Whistler,-999,2.45,-999,22.8375,-999,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,24.2,24.4,22.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,lorentzi,-999,Lorentz's Whistler,-999,-999,-999,19.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,macrorhyncha,-999,Yellow-throated Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,melanura,-999,Mangrove Golden Whistler,-999,2.45,-999,29.3875,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,29.2125,30.2375,25.66666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,mentalis,-999,Black-chinned Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,meyeri,-999,Vogelkop Whistler,-999,-999,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,modesta,-999,Brown-backed Whistler,-999,-999,-999,18.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,monacha,-999,Black-headed Whistler,-999,2.45,-999,23.125,-999,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,24.2,24.4,22.8375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,olivacea,-999,Olive Whistler,-999,2.45,-999,41.2,-999,-999,-999,-999,-999,5.6,-999,-999,-999,-999,-999,41.4,41.1,40.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,orioloides,-999,Oriole Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,pectoralis,-999,Australian Golden Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,philippinensis,-999,Yellow-bellied Whistler,-999,2.4,-999,22.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,rufiventris,-999,Rufous Whistler,-999,2.45,-999,23.125,-999,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,24.2,24.4,22.8375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,rufogularis,-999,Red-lored Whistler,-999,2.2,-999,36.7,-999,-999,-999,-999,-999,3.44,-999,-999,-999,-999,-999,36.5,36.9,36.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,schlegelii,-999,Regent Whistler,-999,2,-999,22.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,simplex,-999,Grey Whistler,-999,2,-999,17.5,-999,-999,-999,-999,-999,2.84,-999,-999,-999,-999,-999,16.6,16.8,19.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,soror,-999,Sclater's Whistler,-999,1.4,-999,24.8,-999,-999,-999,-999,-999,4.13,-999,-999,-999,-999,-999,-999,-999,24.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,sulfuriventer,-999,Sulphur-vented Whistler,-999,-999,-999,21.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pachycephala,vitiensis,-999,White-throated Whistler,-999,1.95,-999,32.7,-999,-999,-999,-999,-999,3.66,-999,-999,-999,-999,-999,32.425,33.775,29.31666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Pachycephalidae,Pseudorectes,ferrugineus,-999,Rusty Pitohui,-999,-999,-999,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,89,98,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Panuridae,Panurus,biarmicus,-999,Bearded Reedling,365,6,2.5,14.2,6.916666667,-999,-999,-999,-999,1.88,12.5,-999,6.658333333,365,-999,13.8,14.9375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Astrapia,mayeri,-999,Ribbon-tailed Astrapia,-999,1,-999,139.5,-999,-999,-999,-999,-999,-999,21,24,-999,-999,-999,130.75,148,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Astrapia,nigra,-999,Arfak Astrapia,-999,-999,-999,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Astrapia,rothschildi,-999,Huon Astrapia,-999,1,-999,171.5,-999,-999,-999,-999,-999,13.5,-999,-999,-999,-999,-999,159,206.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Astrapia,splendidissima,-999,Splendid Astrapia,-999,-999,-999,129.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,127.25,136.75,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Astrapia,stephaniae,-999,Princess Stephanie's Astrapia,-999,1,-999,150,-999,-999,-999,-999,-999,-999,21,27,-999,-999,-999,134.75,150.25,228,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Cicinnurus,regius,-999,King Bird-of-paradise,-999,2,-999,53,-999,-999,-999,-999,-999,6.3,17,-999,-999,-999,-999,48.5,53.1,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Cicinnurus,respublica,-999,-999,-999,-999,-999,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,60.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Diphyllodes,magnificus,-999,Magnificent Bird-of-paradise,-999,2,-999,87.5,-999,-999,-999,-999,-999,8.6,19,17,-999,-999,-999,84,97.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Drepanornis,albertisi,-999,Black-billed Sicklebill,-999,1.4,-999,110,-999,-999,-999,-999,-999,8.8,-999,-999,-999,-999,-999,110,108,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Drepanornis,bruijnii,-999,Pale-billed Sicklebill,-999,-999,-999,153.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,146.25,161.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Epimachus,fastosus,-999,Black Sicklebill,-999,-999,-999,238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,200.5,274.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Epimachus,meyeri,-999,Brown Sicklebill,-999,1,-999,175,-999,-999,-999,-999,-999,13.8,-999,-999,-999,-999,-999,173,281.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Lophorina,superba,-999,Superb Bird-of-paradise,-999,1.5,-999,77.41666667,-999,-999,-999,-999,-999,8.1,19,20,-999,-999,-999,68,86.91666667,91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Lycocorax,pyrrhopterus,-999,Paradise-crow,-999,1,-999,285.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,267.75,302.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Paradisaeidae,Manucodia,ater,-999,Glossy-mantled Manucode,-999,2,-999,210,-999,-999,-999,-999,-999,13.5,-999,-999,-999,-999,-999,209.5,252.625,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
